"AnoYear","BanderaFlag","ArteGear","EspeciesSpecies","t"
1992,"KOR","LL","YFT",2865.00
1992,"MEX","LP","SKJ",653.00
1992,"MEX","LP","YFT",1469.00
1992,"MEX","PS","BET",61.00
1992,"MEX","PS","BKJ",21.00
1992,"MEX","PS","BZX",33.00
1992,"MEX","PS","SKJ",9188.00
1992,"MEX","PS","YFT",118455.00
1992,"MEX","RG","MLS",239.00
1992,"MEX","UNK","SKJ",13.00
1992,"MEX","UNK","YFT",359.00
1992,"OTR","PS","BET",850.00
1992,"OTR","PS","BKJ",8.00
1992,"OTR","PS","MZZ",7.00
1992,"OTR","PS","SKJ",7962.00
1992,"OTR","PS","TUN",1.00
1992,"OTR","PS","YFT",5419.00
1992,"PAN","PS","BET",38.00
1992,"PAN","PS","BKJ",20.00
1992,"PAN","PS","MZZ",0.00
1992,"PAN","PS","SKJ",3724.00
1992,"PAN","PS","YFT",3380.00
1992,"PER","PS","SKJ",352.00
1992,"PER","PS","YFT",45.00
1992,"PER","UNK","DOX",535.00
1992,"PER","UNK","SKH",669.00
1992,"PER","UNK","SWO",16.00
1992,"PER","UNK","TUN",1063.00
1992,"PYF","LL","ALB",24.00
1992,"PYF","LL","BET",7.00
1992,"PYF","LL","BLM",1.00
1992,"PYF","LL","BUM",3.00
1992,"PYF","LL","MLS",6.00
1992,"PYF","LL","MZZ",0.00
1992,"PYF","LL","SFA",2.00
1992,"PYF","LL","SKH",0.00
1992,"PYF","LL","SKJ",0.00
1992,"PYF","LL","SSP",0.00
1992,"PYF","LL","SWO",2.00
1992,"PYF","LL","YFT",57.00
1992,"TWN","LL","ALB",12793.00
1992,"TWN","LL","BET",1032.00
1992,"TWN","LL","BIL",38.00
1992,"TWN","LL","BLM",20.00
1992,"TWN","LL","BUM",48.00
1992,"TWN","LL","MLS",173.00
1992,"TWN","LL","MZZ",5.00
1992,"TWN","LL","PBF",11.00
1992,"TWN","LL","SKH",109.00
1992,"TWN","LL","SKJ",0.00
1992,"TWN","LL","SWO",30.00
1992,"TWN","LL","YFT",306.00
1992,"USA","GN","BET",1.00
1992,"USA","GN","BZX",7.00
1992,"USA","GN","CGX",0.00
1992,"USA","GN","PBF",8.00
1992,"USA","GN","SKH",518.00
1992,"USA","GN","SKJ",1.00
1992,"USA","GN","SWO",1332.00
1992,"USA","GN","TUN",6.00
1992,"USA","GN","YFT",4.00
1992,"USA","HAR","SKH",3.00
1992,"USA","HAR","SWO",74.00
1992,"USA","LL","ALB",10.00
1992,"USA","LL","BET",92.00
1992,"USA","LL","BLM",3.00
1992,"USA","LL","BUM",14.00
1992,"USA","LL","DOX",37.00
1992,"USA","LL","MLS",9.00
1992,"USA","LL","MZZ",2.00
1992,"USA","LL","PBF",1.00
1992,"USA","LL","SFA",0.00
1992,"USA","LL","SKH",202.00
1992,"USA","LL","SSP",1.00
1992,"USA","LL","SWO",241.00
1992,"USA","LL","TUN",2.00
1992,"USA","LL","YFT",3.00
1992,"USA","LP","ALB",255.00
1992,"USA","LP","SKJ",1031.00
1992,"USA","LP","YFT",2009.00
1992,"USA","LTL","ALB",5720.00
1992,"USA","PS","BET",3002.00
1992,"USA","PS","BKJ",3.00
1992,"USA","PS","BZX",944.00
1992,"USA","PS","CGX",116.00
1992,"USA","PS","MZZ",30.00
1992,"USA","PS","PBF",1928.00
1992,"USA","PS","SKJ",14108.00
1992,"USA","PS","YFT",16961.00
1992,"USA","RG","ALB",2.00
1992,"USA","RG","BET",1.00
1992,"USA","RG","PBF",139.00
1992,"USA","RG","SKJ",134.00
1992,"USA","RG","YFT",474.00
1992,"USA","UNK","BZX",78.00
1992,"USA","UNK","SKJ",9.00
1992,"USA","UNK","SWO",44.00
1992,"USA","UNK","TUN",2.00
1992,"USA","UNK","YFT",9.00
1992,"VEN","PS","BET",184.00
1992,"VEN","PS","SKJ",10226.00
1992,"VEN","PS","YFT",44336.00
1992,"VUT","PS","BET",1397.00
1992,"VUT","PS","MZZ",32.00
1992,"VUT","PS","SKJ",13315.00
1992,"VUT","PS","YFT",27406.00
1993,"CHL","LL","SWO",1979.00
1993,"CHL","UNK","ALB",19.00
1993,"CHL","UNK","BZX",288.00
1993,"CHL","UNK","DOX",374.00
1993,"CHL","UNK","SWO",2733.00
1993,"CHL","UNK","YFT",82.00
1993,"COL","PS","BET",686.00
1993,"COL","PS","BIL",1.00
1993,"COL","PS","BLM",2.00
1993,"COL","PS","BUM",1.00
1993,"COL","PS","CGX",0.00
1993,"COL","PS","DOX",3.00
1993,"COL","PS","MLS",3.00
1993,"COL","PS","MZZ",2.00
1993,"COL","PS","SFA",1.00
1993,"COL","PS","SKH",19.00
1993,"COL","PS","SKJ",3292.00
1993,"COL","PS","SRX",0.00
1993,"COL","PS","YFT",3863.00
1993,"COL","UNK","SKJ",12.00
1993,"COL","UNK","YFT",1034.00
1993,"CRI","LL","BET",25.00
1993,"CRI","LL","BKJ",31.00
1993,"CRI","LL","BUM",292.00
1993,"CRI","LL","MLS",243.00
1993,"CRI","LL","SFA",1121.00
1993,"CRI","LL","SWO",20.00
1993,"CRI","LL","YFT",200.00
1993,"ECU","PS","BET",2166.00
1993,"ECU","PS","BIL",4.00
1993,"ECU","PS","BKJ",76.00
1993,"ECU","PS","BLM",6.00
1993,"ECU","PS","BUM",23.00
1993,"ECU","PS","CGX",3.00
1993,"ECU","PS","DOX",59.00
1993,"ECU","PS","MLS",7.00
1993,"ECU","PS","MZZ",64.00
1993,"ECU","PS","SFA",2.00
1993,"ECU","PS","SKH",37.00
1993,"ECU","PS","SKJ",21227.00
1993,"ECU","PS","SRX",0.00
1993,"ECU","PS","SWO",0.00
1993,"ECU","PS","TUN",8.00
1993,"ECU","PS","YFT",18094.00
1993,"ECU","UNK","BET",34.00
1993,"ECU","UNK","SKJ",1830.00
1993,"ECU","UNK","YFT",377.00
1993,"ESP","LL","SKH",808.00
1993,"ESP","LL","SWO",928.00
1993,"ESP","LL","TUN",10.00
1993,"JPN","LL","ALB",4385.00
1993,"JPN","LL","BET",63190.00
1993,"JPN","LL","BLM",153.00
1993,"JPN","LL","BUM",5381.00
1993,"JPN","LL","MLS",2237.00
1993,"JPN","LL","PBF",9.00
1993,"JPN","LL","SKJ",53.00
1993,"JPN","LL","SWO",2513.00
1993,"JPN","LL","YFT",20339.00
1993,"KOR","LL","ALB",657.00
1993,"KOR","LL","BET",8924.00
1993,"KOR","LL","BIL",1610.00
1993,"KOR","LL","BLM",62.00
1993,"KOR","LL","BUM",813.00
1993,"KOR","LL","MLS",959.00
1993,"KOR","LL","MZZ",129.00
1993,"KOR","LL","SFA",1144.00
1993,"KOR","LL","SKJ",5.00
1993,"KOR","LL","SWO",385.00
1993,"KOR","LL","YFT",3257.00
1993,"MEX","LP","BZX",1.00
1993,"MEX","LP","SKJ",1726.00
1993,"MEX","LP","YFT",2289.00
1993,"MEX","PS","BET",120.00
1993,"MEX","PS","BIL",3.00
1993,"MEX","PS","BKJ",1.00
1993,"MEX","PS","BLM",12.00
1993,"MEX","PS","BUM",21.00
1993,"MEX","PS","BZX",231.00
1993,"MEX","PS","CGX",18.00
1993,"MEX","PS","DOX",30.00
1993,"MEX","PS","MLS",15.00
1993,"MEX","PS","MZZ",4.00
1993,"MEX","PS","SFA",15.00
1993,"MEX","PS","SKH",44.00
1993,"MEX","PS","SKJ",13037.00
1993,"MEX","PS","SRX",6.00
1993,"MEX","PS","SWO",1.00
1993,"MEX","PS","TUN",0.00
1993,"MEX","PS","YFT",101792.00
1993,"MEX","RG","MLS",259.00
1993,"OTR","LL","BUM",0.00
1993,"OTR","LL","DOX",0.00
1993,"OTR","LL","MLS",5.00
1993,"OTR","LL","SFA",1.00
1993,"OTR","LL","SKH",21.00
1993,"OTR","LL","SWO",26.00
1993,"OTR","LL","YFT",2.00
1993,"OTR","PS","BET",1250.00
1993,"OTR","PS","BIL",1.00
1993,"OTR","PS","BKJ",20.00
1993,"OTR","PS","BLM",9.00
1993,"OTR","PS","BUM",17.00
1993,"OTR","PS","CGX",0.00
1993,"OTR","PS","DOX",7.00
1993,"OTR","PS","MLS",6.00
1993,"OTR","PS","MZZ",2.00
1993,"OTR","PS","SFA",0.00
1993,"OTR","PS","SKH",12.00
1993,"OTR","PS","SKJ",9181.00
1993,"OTR","PS","SRX",0.00
1993,"OTR","PS","SWO",0.00
1993,"OTR","PS","TUN",0.00
1993,"OTR","PS","YFT",7559.00
1993,"PAN","PS","BET",10.00
1993,"PAN","PS","BLM",0.00
1993,"PAN","PS","DOX",0.00
1993,"PAN","PS","MZZ",0.00
1993,"PAN","PS","SFA",0.00
1993,"PAN","PS","SKH",0.00
1993,"PAN","PS","SKJ",1062.00
1993,"PAN","PS","SRX",0.00
1993,"PAN","PS","YFT",5671.00
1993,"PER","UNK","DOX",350.00
1993,"PER","UNK","SKH",442.00
1993,"PER","UNK","SKJ",321.00
1993,"PER","UNK","SWO",76.00
1993,"PER","UNK","TUN",4073.00
1993,"PER","UNK","YFT",1320.00
1993,"PYF","LL","ALB",34.00
1993,"PYF","LL","BET",7.00
1993,"PYF","LL","BLM",0.00
1993,"PYF","LL","BUM",10.00
1993,"PYF","LL","DOX",3.00
1993,"PYF","LL","MLS",0.00
1993,"PYF","LL","MZZ",1.00
1993,"PYF","LL","SFA",0.00
1993,"PYF","LL","SKH",5.00
1993,"PYF","LL","SKJ",0.00
1993,"PYF","LL","SSP",0.00
1993,"PYF","LL","SWO",2.00
1993,"PYF","LL","YFT",39.00
1993,"TWN","LL","ALB",6109.00
1993,"TWN","LL","BET",297.00
1993,"TWN","LL","BIL",40.00
1993,"TWN","LL","BLM",0.00
1993,"TWN","LL","BUM",68.00
1993,"TWN","LL","MLS",121.00
1993,"TWN","LL","MZZ",52.00
1993,"TWN","LL","PBF",2.00
1993,"TWN","LL","SKH",186.00
1993,"TWN","LL","SKJ",3.00
1993,"TWN","LL","SWO",19.00
1993,"TWN","LL","YFT",155.00
1993,"UNK","LP","SKJ",157.00
1993,"UNK","LP","YFT",30.00
1993,"USA","GN","BZX",8.00
1993,"USA","GN","CGX",2.00
1993,"USA","GN","PBF",32.00
1993,"USA","GN","SKH",473.00
1993,"USA","GN","SKJ",2.00
1993,"USA","GN","SWO",1400.00
1993,"USA","GN","TUN",9.00
1993,"USA","GN","YFT",7.00
1993,"USA","HAR","SKH",1.00
1993,"USA","HAR","SWO",169.00
1993,"USA","LL","ALB",9.00
1993,"USA","LL","BET",55.00
1993,"USA","LL","BLM",2.00
1993,"USA","LL","BUM",7.00
1993,"USA","LL","DOX",14.00
1993,"USA","LL","MLS",10.00
1993,"USA","LL","MZZ",3.00
1993,"USA","LL","SFA",0.00
1993,"USA","LL","SKH",6.00
1993,"USA","LL","SSP",1.00
1993,"USA","LL","SWO",315.00
1993,"USA","LL","TUN",0.00
1993,"USA","LL","YFT",17.00
1993,"USA","LP","ALB",1.00
1993,"USA","LP","SKJ",1889.00
1993,"USA","LP","YFT",2632.00
1993,"USA","LTL","ALB",4366.00
1993,"USA","PS","BET",3324.00
1993,"USA","PS","BIL",12.00
1993,"USA","PS","BLM",9.00
1993,"USA","PS","BUM",3.00
1993,"USA","PS","BZX",368.00
1993,"USA","PS","CGX",9.00
1993,"USA","PS","DOX",88.00
1993,"USA","PS","MLS",2.00
1993,"USA","PS","MZZ",35.00
1993,"USA","PS","PBF",580.00
1993,"USA","PS","SFA",1.00
1993,"USA","PS","SKH",57.00
1993,"USA","PS","SKJ",17853.00
1993,"USA","PS","SRX",2.00
1993,"USA","PS","YFT",14055.00
1993,"USA","RG","ALB",25.00
1993,"USA","RG","BET",1.00
1993,"USA","RG","PBF",283.00
1993,"USA","RG","SKJ",64.00
1993,"USA","RG","YFT",207.00
1993,"USA","UNK","BZX",140.00
1993,"USA","UNK","PBF",1.00
1993,"USA","UNK","SKJ",27.00
1993,"USA","UNK","SWO",36.00
1993,"USA","UNK","YFT",7.00
1993,"VEN","PS","BET",253.00
1993,"VEN","PS","BIL",4.00
1993,"VEN","PS","BKJ",7.00
1993,"VEN","PS","BLM",6.00
1993,"VEN","PS","BUM",6.00
1993,"VEN","PS","CGX",1.00
1993,"VEN","PS","DOX",51.00
1993,"VEN","PS","MLS",7.00
1993,"VEN","PS","MZZ",17.00
1993,"VEN","PS","SFA",4.00
1993,"VEN","PS","SKH",45.00
1993,"VEN","PS","SKJ",7270.00
1993,"VEN","PS","SRX",2.00
1993,"VEN","PS","SSP",0.00
1993,"VEN","PS","SWO",2.00
1993,"VEN","PS","YFT",43522.00
1993,"VUT","PS","BET",1848.00
1993,"VUT","PS","BIL",3.00
1993,"VUT","PS","BLM",12.00
1993,"VUT","PS","BUM",14.00
1993,"VUT","PS","CGX",0.00
1993,"VUT","PS","DOX",28.00
1993,"VUT","PS","MLS",6.00
1993,"VUT","PS","MZZ",17.00
1993,"VUT","PS","SFA",2.00
1993,"VUT","PS","SKH",25.00
1993,"VUT","PS","SKJ",10908.00
1993,"VUT","PS","SRX",0.00
1993,"VUT","PS","TUN",1.00
1993,"VUT","PS","YFT",24936.00
1994,"CHL","LL","SWO",1249.00
1994,"CHL","UNK","ALB",22.00
1994,"CHL","UNK","BET",8.00
1994,"CHL","UNK","BZX",172.00
1994,"CHL","UNK","DOX",206.00
1994,"CHL","UNK","SWO",2552.00
1994,"CHL","UNK","YFT",118.00
1994,"COL","PS","BET",5636.00
1994,"COL","PS","BIL",1.00
1994,"COL","PS","BKJ",0.00
1994,"COL","PS","BLM",5.00
1994,"COL","PS","BUM",5.00
1994,"COL","PS","CGX",0.00
1994,"COL","PS","DOX",52.00
1994,"COL","PS","MLS",2.00
1994,"COL","PS","MZZ",24.00
1994,"COL","PS","SFA",0.00
1994,"COL","PS","SKH",32.00
1994,"COL","PS","SKJ",7348.00
1994,"COL","PS","SRX",0.00
1994,"COL","PS","SSP",0.00
1994,"COL","PS","SWO",0.00
1994,"COL","PS","TUN",0.00
1994,"COL","PS","YFT",7533.00
1994,"COL","UNK","SKJ",13.00
1994,"COL","UNK","YFT",27.00
1994,"CRI","LL","BET",1.00
1994,"CRI","LL","BKJ",40.00
1994,"CRI","LL","BUM",418.00
1994,"CRI","LL","MLS",270.00
1994,"CRI","LL","SFA",804.00
1994,"CRI","LL","SWO",27.00
1994,"CRI","LL","YFT",481.00
1994,"ECU","PS","BET",5112.00
1994,"ECU","PS","BIL",0.00
1994,"ECU","PS","BKJ",93.00
1994,"ECU","PS","BLM",4.00
1994,"ECU","PS","BUM",14.00
1994,"ECU","PS","CGX",0.00
1994,"ECU","PS","DOX",311.00
1994,"ECU","PS","MLS",2.00
1994,"ECU","PS","MZZ",33.00
1994,"ECU","PS","SFA",0.00
1994,"ECU","PS","SKH",142.00
1994,"ECU","PS","SKJ",15083.00
1994,"ECU","PS","SRX",0.00
1994,"ECU","PS","SWO",0.00
1994,"ECU","PS","TUN",7.00
1994,"ECU","PS","YFT",18365.00
1994,"ECU","UNK","BET",798.00
1994,"ECU","UNK","SKJ",474.00
1994,"ECU","UNK","YFT",313.00
1994,"ESP","LL","SKH",341.00
1994,"ESP","LL","SWO",576.00
1994,"ESP","LL","TUN",1.00
1994,"JPN","LL","ALB",5083.00
1994,"JPN","LL","BET",61471.00
1994,"JPN","LL","BLM",211.00
1994,"JPN","LL","BUM",7654.00
1994,"JPN","LL","MLS",2379.00
1994,"JPN","LL","PBF",11.00
1994,"JPN","LL","SFA",35.00
1994,"JPN","LL","SKJ",58.00
1994,"JPN","LL","SSP",140.00
1994,"JPN","LL","SWO",2464.00
1994,"JPN","LL","YFT",25983.00
1994,"KOR","LL","ALB",656.00
1994,"KOR","LL","BET",9522.00
1994,"KOR","LL","BIL",961.00
1994,"KOR","LL","BLM",40.00
1994,"KOR","LL","BUM",630.00
1994,"KOR","LL","MLS",606.00
1994,"KOR","LL","MZZ",126.00
1994,"KOR","LL","SFA",670.00
1994,"KOR","LL","SKJ",2.00
1994,"KOR","LL","SWO",344.00
1994,"KOR","LL","YFT",3069.00
1994,"MEX","LL","BUM",0.00
1994,"MEX","LL","DOX",11.00
1994,"MEX","LL","MLS",10.00
1994,"MEX","LL","SFA",171.00
1994,"MEX","LL","SKH",188.00
1994,"MEX","LL","SWO",12.00
1994,"MEX","LL","YFT",41.00
1994,"MEX","LP","BZX",173.00
1994,"MEX","LP","SKJ",1274.00
1994,"MEX","LP","YFT",1744.00
1994,"MEX","PS","BET",171.00
1994,"MEX","PS","BIL",1.00
1994,"MEX","PS","BKJ",0.00
1994,"MEX","PS","BLM",13.00
1994,"MEX","PS","BUM",16.00
1994,"MEX","PS","BZX",8095.00
1994,"MEX","PS","CGX",12.00
1994,"MEX","PS","DOX",75.00
1994,"MEX","PS","MLS",5.00
1994,"MEX","PS","MZZ",65.00
1994,"MEX","PS","PBF",63.00
1994,"MEX","PS","SFA",15.00
1994,"MEX","PS","SKH",55.00
1994,"MEX","PS","SKJ",11783.00
1994,"MEX","PS","SRX",2.00
1994,"MEX","PS","SWO",0.00
1994,"MEX","PS","TUN",2.00
1994,"MEX","PS","YFT",99618.00
1994,"MEX","RG","MLS",257.00
1994,"MEX","UNK","PBF",2.00
1994,"MEX","UNK","SKJ",0.00
1994,"MEX","UNK","YFT",0.00
1994,"OTR","PS","BET",7472.00
1994,"OTR","PS","BIL",0.00
1994,"OTR","PS","BLM",1.00
1994,"OTR","PS","BUM",19.00
1994,"OTR","PS","CGX",0.00
1994,"OTR","PS","DOX",102.00
1994,"OTR","PS","MLS",1.00
1994,"OTR","PS","MZZ",41.00
1994,"OTR","PS","SFA",0.00
1994,"OTR","PS","SKH",22.00
1994,"OTR","PS","SKJ",8871.00
1994,"OTR","PS","SRX",0.00
1994,"OTR","PS","SWO",0.00
1994,"OTR","PS","YFT",4324.00
1994,"PAN","PS","BIL",0.00
1994,"PAN","PS","CGX",0.00
1994,"PAN","PS","MZZ",0.00
1994,"PAN","PS","SKH",0.00
1994,"PAN","PS","SKJ",2197.00
1994,"PAN","PS","YFT",3259.00
1994,"PER","UNK","DOX",3253.00
1994,"PER","UNK","SKH",752.00
1994,"PER","UNK","SKJ",212.00
1994,"PER","UNK","SWO",310.00
1994,"PER","UNK","TUN",462.00
1994,"PER","UNK","YFT",750.00
1994,"PYF","LL","ALB",257.00
1994,"PYF","LL","BET",102.00
1994,"PYF","LL","BLM",1.00
1994,"PYF","LL","BUM",92.00
1994,"PYF","LL","DOX",25.00
1994,"PYF","LL","MLS",35.00
1994,"PYF","LL","MZZ",30.00
1994,"PYF","LL","SFA",2.00
1994,"PYF","LL","SKH",163.00
1994,"PYF","LL","SKJ",1.00
1994,"PYF","LL","SSP",4.00
1994,"PYF","LL","SWO",16.00
1994,"PYF","LL","YFT",214.00
1994,"TWN","LL","ALB",4380.00
1994,"TWN","LL","BET",255.00
1994,"TWN","LL","BIL",67.00
1994,"TWN","LL","BLM",3.00
1994,"TWN","LL","BUM",231.00
1994,"TWN","LL","MLS",94.00
1994,"TWN","LL","MZZ",120.00
1994,"TWN","LL","SKH",516.00
1994,"TWN","LL","SKJ",12.00
1994,"TWN","LL","SWO",44.00
1994,"TWN","LL","YFT",236.00
1994,"UNK","LP","SKJ",37.00
1994,"UNK","LP","YFT",26.00
1994,"UNK","LTL","ALB",79.00
1994,"USA","GN","BZX",1.00
1994,"USA","GN","CGX",16.00
1994,"USA","GN","PBF",28.00
1994,"USA","GN","SKH",561.00
1994,"USA","GN","SWO",799.00
1994,"USA","GN","TUN",2.00
1994,"USA","HAR","SKH",1.00
1994,"USA","HAR","SWO",153.00
1994,"USA","LL","ALB",14.00
1994,"USA","LL","BET",9.00
1994,"USA","LL","BLM",1.00
1994,"USA","LL","BUM",2.00
1994,"USA","LL","DOX",10.00
1994,"USA","LL","MLS",2.00
1994,"USA","LL","MZZ",0.00
1994,"USA","LL","PBF",1.00
1994,"USA","LL","SFA",0.00
1994,"USA","LL","SKH",26.00
1994,"USA","LL","SSP",0.00
1994,"USA","LL","SWO",258.00
1994,"USA","LL","TUN",0.00
1994,"USA","LL","YFT",2.00
1994,"USA","LP","ALB",85.00
1994,"USA","LP","BZX",189.00
1994,"USA","LP","SKJ",1929.00
1994,"USA","LP","YFT",1855.00
1994,"USA","LTL","ALB",9947.00
1994,"USA","PS","BET",7042.00
1994,"USA","PS","BIL",2.00
1994,"USA","PS","BKJ",95.00
1994,"USA","PS","BLM",4.00
1994,"USA","PS","BUM",3.00
1994,"USA","PS","BZX",236.00
1994,"USA","PS","CGX",1.00
1994,"USA","PS","DOX",29.00
1994,"USA","PS","MLS",3.00
1994,"USA","PS","MZZ",29.00
1994,"USA","PS","PBF",906.00
1994,"USA","PS","SFA",1.00
1994,"USA","PS","SKH",34.00
1994,"USA","PS","SKJ",8947.00
1994,"USA","PS","SRX",0.00
1994,"USA","PS","SWO",0.00
1994,"USA","PS","TUN",0.00
1994,"USA","PS","YFT",8080.00
1994,"USA","RG","ALB",106.00
1994,"USA","RG","BET",0.00
1994,"USA","RG","PBF",86.00
1994,"USA","RG","SKJ",31.00
1994,"USA","RG","YFT",276.00
1994,"USA","UNK","BZX",12.00
1994,"USA","UNK","SKJ",1.00
1994,"USA","UNK","SWO",8.00
1994,"USA","UNK","TUN",0.00
1994,"USA","UNK","YFT",3.00
1994,"VEN","PS","BET",637.00
1994,"VEN","PS","BIL",1.00
1994,"VEN","PS","BLM",4.00
1994,"VEN","PS","BUM",2.00
1994,"VEN","PS","CGX",0.00
1994,"VEN","PS","DOX",19.00
1994,"VEN","PS","MLS",2.00
1994,"VEN","PS","MZZ",16.00
1994,"VEN","PS","SFA",1.00
1994,"VEN","PS","SKH",45.00
1994,"VEN","PS","SKJ",6356.00
1994,"VEN","PS","SRX",1.00
1994,"VEN","PS","SSP",0.00
1994,"VEN","PS","SWO",0.00
1994,"VEN","PS","YFT",41500.00
1994,"VUT","PS","BET",8829.00
1994,"VUT","PS","BIL",2.00
1994,"VUT","PS","BLM",6.00
1994,"VUT","PS","BUM",11.00
1994,"VUT","PS","CGX",4.00
1994,"VUT","PS","DOX",99.00
1994,"VUT","PS","MLS",4.00
1994,"VUT","PS","MZZ",33.00
1994,"VUT","PS","SFA",1.00
1994,"VUT","PS","SKH",36.00
1994,"VUT","PS","SKJ",9541.00
1994,"VUT","PS","SRX",1.00
1994,"VUT","PS","SSP",0.00
1994,"VUT","PS","SWO",0.00
1994,"VUT","PS","YFT",25729.00
1995,"CAN","LTL","ALB",1696.00
1995,"CHL","LL","SWO",509.00
1995,"CHL","UNK","ALB",15.00
1995,"CHL","UNK","BET",15.00
1995,"CHL","UNK","BZX",52.00
1995,"CHL","UNK","DOX",104.00
1995,"CHL","UNK","SWO",2085.00
1995,"CHL","UNK","YFT",43.00
1995,"COL","PS","BET",5815.00
1995,"COL","PS","BIL",0.00
1995,"COL","PS","BKJ",3.00
1995,"COL","PS","BLM",6.00
1995,"COL","PS","BUM",5.00
1995,"COL","PS","CGX",0.00
1995,"COL","PS","DOX",60.00
1995,"COL","PS","MLS",1.00
1995,"COL","PS","MZZ",21.00
1995,"COL","PS","SFA",1.00
1995,"COL","PS","SKH",17.00
1995,"COL","PS","SKJ",13081.00
1995,"COL","PS","SRX",0.00
1995,"COL","PS","SSP",0.00
1995,"COL","PS","SWO",0.00
1995,"COL","PS","YFT",8829.00
1995,"COL","UNK","SKJ",33.00
1995,"COL","UNK","YFT",1.00
1995,"CRI","LL","BET",13.00
1995,"CRI","LL","BKJ",0.00
1995,"CRI","LL","BUM",344.00
1995,"CRI","LL","MLS",306.00
1995,"CRI","LL","SFA",1114.00
1995,"CRI","LL","SWO",29.00
1995,"CRI","LL","YFT",542.00
1995,"ECU","PS","BET",8304.00
1995,"ECU","PS","BIL",0.00
1995,"ECU","PS","BKJ",159.00
1995,"ECU","PS","BLM",4.00
1995,"ECU","PS","BUM",17.00
1995,"ECU","PS","CGX",1.00
1995,"ECU","PS","DOX",183.00
1995,"ECU","PS","MLS",1.00
1995,"ECU","PS","MZZ",28.00
1995,"ECU","PS","SFA",0.00
1995,"ECU","PS","SKH",39.00
1995,"ECU","PS","SKJ",31934.00
1995,"ECU","PS","SRX",0.00
1995,"ECU","PS","SSP",0.00
1995,"ECU","PS","SWO",0.00
1995,"ECU","PS","TUN",1.00
1995,"ECU","PS","YFT",17044.00
1995,"ECU","UNK","BET",1352.00
1995,"ECU","UNK","SKJ",1585.00
1995,"ECU","UNK","YFT",332.00
1995,"ESP","LL","SKH",368.00
1995,"ESP","LL","SWO",698.00
1995,"ESP","LL","TUN",0.00
1995,"JPN","LL","ALB",3295.00
1995,"JPN","LL","BET",49016.00
1995,"JPN","LL","BLM",137.00
1995,"JPN","LL","BUM",6011.00
1995,"JPN","LL","MLS",2211.00
1995,"JPN","LL","PBF",14.00
1995,"JPN","LL","SFA",31.00
1995,"JPN","LL","SKJ",68.00
1995,"JPN","LL","SSP",147.00
1995,"JPN","LL","SWO",1992.00
1995,"JPN","LL","YFT",17042.00
1995,"KOR","LL","ALB",1035.00
1995,"KOR","LL","BET",8992.00
1995,"KOR","LL","BIL",223.00
1995,"KOR","LL","BLM",17.00
1995,"KOR","LL","BUM",770.00
1995,"KOR","LL","MLS",630.00
1995,"KOR","LL","MZZ",199.00
1995,"KOR","LL","SFA",145.00
1995,"KOR","LL","SKJ",3.00
1995,"KOR","LL","SWO",399.00
1995,"KOR","LL","YFT",2748.00
1995,"MEX","LL","BUM",0.00
1995,"MEX","LL","DOX",1.00
1995,"MEX","LL","MLS",30.00
1995,"MEX","LL","SFA",58.00
1995,"MEX","LL","SKH",303.00
1995,"MEX","LL","SWO",19.00
1995,"MEX","LL","YFT",7.00
1995,"MEX","LP","BZX",81.00
1995,"MEX","LP","SKJ",3104.00
1995,"MEX","LP","YFT",889.00
1995,"MEX","PS","BET",91.00
1995,"MEX","PS","BIL",1.00
1995,"MEX","PS","BKJ",18.00
1995,"MEX","PS","BLM",11.00
1995,"MEX","PS","BUM",11.00
1995,"MEX","PS","BZX",7877.00
1995,"MEX","PS","CGX",23.00
1995,"MEX","PS","DOX",70.00
1995,"MEX","PS","MLS",9.00
1995,"MEX","PS","MZZ",11.00
1995,"MEX","PS","PBF",10.00
1995,"MEX","PS","SFA",7.00
1995,"MEX","PS","SKH",94.00
1995,"MEX","PS","SKJ",29406.00
1995,"MEX","PS","SRX",1.00
1995,"MEX","PS","SSP",0.00
1995,"MEX","PS","SWO",1.00
1995,"MEX","PS","TUN",10.00
1995,"MEX","PS","YFT",108749.00
1995,"MEX","RG","MLS",296.00
1995,"MEX","UNK","YFT",40.00
1995,"OTR","PS","BET",6452.00
1995,"OTR","PS","BIL",0.00
1995,"OTR","PS","BLM",8.00
1995,"OTR","PS","BUM",17.00
1995,"OTR","PS","CGX",0.00
1995,"OTR","PS","DOX",50.00
1995,"OTR","PS","MLS",0.00
1995,"OTR","PS","MZZ",30.00
1995,"OTR","PS","SFA",0.00
1995,"OTR","PS","SKH",25.00
1995,"OTR","PS","SKJ",15092.00
1995,"OTR","PS","SRX",0.00
1995,"OTR","PS","YFT",4005.00
1995,"PAN","PS","BET",839.00
1995,"PAN","PS","BKJ",1.00
1995,"PAN","PS","BLM",1.00
1995,"PAN","PS","BUM",1.00
1995,"PAN","PS","CGX",0.00
1995,"PAN","PS","DOX",10.00
1995,"PAN","PS","MLS",0.00
1995,"PAN","PS","MZZ",3.00
1995,"PAN","PS","SFA",0.00
1995,"PAN","PS","SKH",3.00
1995,"PAN","PS","SKJ",4084.00
1995,"PAN","PS","SRX",0.00
1995,"PAN","PS","SWO",1.00
1995,"PAN","PS","YFT",1714.00
1995,"PER","UNK","DOX",2023.00
1995,"PER","UNK","SKH",583.00
1995,"PER","UNK","SKJ",99.00
1995,"PER","UNK","SWO",7.00
